"","IdCandidato","CanNombre","ParNombre","Idpartido","Votos"
"1",1,"ALVARO IGNACIO IGUARAN URIANA","AUTORIDAD TRADICIONAL CASIYOUREN",1,1408
"2",2,"HILDUARA DIANSNETH BARLIZA BRITO","AUTORIDAD TRADICIONAL CASIYOUREN",1,2578
"3",3,"SOLO POR EL PARTIDO","AUTORIDAD TRADICIONAL CASIYOUREN",1,902
"4",4,"ADOLFO ANTONIO ORDOÑEZ CHADID","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,11911
"5",5,"ADOLFO CAICEDO CORDOBA","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,378
"6",6,"AIDA YOLANDA AVELLA ESQUIVEL","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,57330
"7",7,"ALBA LUZ GONZALEZ MARTINEZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,2975
"8",8,"ALBERTO CHAVARRO DIAZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,169
"9",9,"ALBERTO LUIS DONADO BELTRAN","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,151
"10",10,"ALFREDO GUZMAN FERIS","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,487
"11",11,"ALICIA CHAVES RUIZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,456
"12",12,"ALVARO EGEA RAMIREZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,710
"13",13,"ANIBAL DE JESUS CORREA MARIÑO","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,1783
"14",14,"ARMANDO VILLEGAS CENTENO","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,722
"15",15,"BELLA ROSA REALES PERTUZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,495
"16",16,"BLANCA ESPERANZA GONZALEZ SOSA","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,514
"17",17,"CARLOS ARTURO MARTINEZ BERMUDEZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,1676
"18",18,"CARLOS EDUARDO TORO AVILA","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,9994
"19",19,"CARLOS HUMBERTO RUIZ RAMIREZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,798
"20",20,"CESAR ROBERTO MONTAÑA GARCIA","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,913
"21",21,"CRISTOBAL PADILLA TEJEDA","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,8977
"22",22,"DAVID JARAMILLO MEDINA","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,6347
"23",23,"DAYSURIS JUDITH MADERA MACEA","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,206
"24",24,"DEYBIS ASMED RUA SALINAS","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,379
"25",25,"DIEGO EDIXON KARACHAS RODRIGUEZ SEGURA","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,8323
"26",26,"EDITH YOLIMA GONZALEZ BEDOYA","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,257
"27",27,"EDNA RUTH BECERRA HERNANDEZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,350
"28",28,"FAUSTINO NAVARRO DE LAS AGUAS","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,264
"29",29,"FELIX RAFAEL MEZA CARDENAS","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,537
"30",30,"FERNANDO GARCIA CACERES","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,572
"31",31,"FERNANDO GUZMAN MOLINA","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,1074
"32",32,"FRANCISCO DELELIS ZUMAQUE GOMEZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,5175
"33",33,"FREDDY ABELARDO CASTRO VICTORIA","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,887
"34",34,"GERARDO DE JESUS VANEGAS ALZATE","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,5002
"35",35,"GLORIA EDITH OSPINA REYES","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,165
"36",36,"GLORIA INES FLOREZ SCHNEIDER","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,13103
"37",37,"GLORIA INES VALENCIA BOHORQUEZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,214
"38",38,"GONZALO ERNESTO DIAZ MURILLO","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,1287
"39",39,"GUSTAVO BOLIVAR MORENO","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,120009
"40",40,"HERMES ANTONIO ÑAÑEZ MUÑOZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,1092
"41",41,"JHON ALEXANDER BERMUDEZ PACHON","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,520
"42",42,"JHON CHARLES COBOS CASTELLANOS","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,1173
"43",43,"JHON HENRY SANCHEZ CHAPARRO","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,530
"44",44,"JOHN FABIO PRADA SUAREZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,1454
"45",45,"JONATAN TAMAYO PEREZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,14716
"46",46,"JOSE ALIRIO DUARTE ALVAREZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,377
"47",47,"JOSE DARIO LOPEZ DAZA","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,1405
"48",48,"JOSE GERMAN CARDONA CORTES","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,298
"49",49,"JOSE LURDUY ORTEGON","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,616
"50",50,"JOSE RAMIRO BECERRA STERLING","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,2077
"51",51,"JUAN FELIPE ORTIZ CAICEDO","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,464
"52",52,"LILIA CLEMENCIA SOLANO RAMIREZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,2590
"53",53,"LUCAS GIL IBARGUEN","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,188
"54",54,"LUIS ALBERTO YACE","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,3170
"55",55,"LUZ DARY FIERRO RAMIREZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,327
"56",56,"LUZ MARINA BERNAL PARRA","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,6047
"57",57,"MANUEL ANTONIO BEDOYA HOLGUIN","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,1651
"58",58,"MARIA ALCIRA DIAZ FORERO","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,948
"59",59,"MARIA FERNANDA GARCIA ARROYAVE","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,484
"60",60,"MARIA SUSANA MUHAMAD GONZALEZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,9477
"61",61,"MARIELA CHAPARRO GUERRERO","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,982
"62",62,"MARIELA PUERTO ALVAREZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,5792
"63",63,"MAXIMO JOSE NORIEGA RODRIGUEZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,5662
"64",64,"NASSER ABDIS SALAM BAYONA","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,581
"65",65,"NESTOR GARCIA BUITRAGO","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,2144
"66",66,"OLMEDO DE JESUS LOPEZ MARTINEZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,6574
"67",67,"OMAR GUILLERMO OTERO MARCHENA","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,178
"68",68,"ORLANDO SALCEDO MOYA","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,3337
"69",69,"OSWALDO WILFREDO HUETIO PRIETO","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,787
"70",70,"PEDRO ESQUIVEL AREVALO","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,713
"71",71,"RAFAEL ANTONIO BALLEN MOLINA","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,3222
"72",72,"RAFAEL MOTTA MALDONADO","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,8408
"73",73,"RAUL FERNANDO JARAMILLO GUZMAN","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,1004
"74",74,"RICARDO MANTILLA GALVIS","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,724
"75",75,"ROBERTO ARROYAVE JARAMILLO","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,2993
"76",76,"ROSARIO PINTO SILET","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,732
"77",77,"RUBIELA MORANTES DELGADO","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,1440
"78",78,"SANDRA GILMA PALACIOS DE HERNANDEZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,285
"79",79,"SANTIAGO DE  JESUS COSSIO DIAZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,744
"80",80,"SOLO POR EL PARTIDO","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,135298
"81",81,"TARSICIO MORA GODOY","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,7174
"82",82,"TATIANA PIÑEROS LAVERDE","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,5434
"83",83,"TERESA DE JESUS MUÑOZ LOPERA","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,2230
"84",84,"VICTOR ALBERTO PEREZ CIFUENTES","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,522
"85",85,"YOLANDA UNI JIMENEZ","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,170
"86",86,"YORMARY DIAZ URUEÑA","COALICIÓN LISTA DE LA DECENCIA (ASI,UP,MAIS)",2,1248
"87",87,"SOLO POR EL PARTIDO","G.S.C. COLOMBIA JUSTA LIBRES",3,452149
"88",88,"SOLO POR EL PARTIDO","G.S.C. SI SE PUEDE",4,12916
"89",89,"SOLO POR EL PARTIDO","G.S.C. UNIÓN CON FORTALEZA",5,32829
"90",90,"FELICIANO VALENCIA MEDINA","MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL - MAIS",6,31026
"91",91,"LENA YANINA ESTRADA ASITO","MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL - MAIS",6,3627
"92",92,"LUIS EVELIS ANDRADE CASAMA","MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL - MAIS",6,20016
"93",93,"SOLO POR EL PARTIDO","MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL - MAIS",6,18180
"94",94,"AIDA PETRONA SUAREZ SANTOS","MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA",7,3934
"95",95,"EDUARDO ALBERTO ESTRADA REINA","MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA",7,13281
"96",96,"MANUEL BITERVO PALCHUCAN CHINGAL","MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA",7,15433
"97",97,"SOLO POR EL PARTIDO","MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA",7,5673
"98",98,"SOLO POR EL PARTIDO","MOVIMIENTO INDÍGENA AMBIENTAL MIA",8,2247
"99",99,"FREDY ALFONSO IZQUIERDO MEJIA","MOVIMIENTO POLÍTICO SOBERANÍA",9,784
"100",100,"MARCO GREGORIO GALEANO VILLERA","MOVIMIENTO POLÍTICO SOBERANÍA",9,507
"101",101,"SAMUEL TUMBO","MOVIMIENTO POLÍTICO SOBERANÍA",9,12326
"102",102,"SOLO POR EL PARTIDO","MOVIMIENTO POLÍTICO SOBERANÍA",9,1656
"103",103,"ALEX ADOLFO PATIÑO RODRIGUEZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,1795
"104",104,"AMAURY DE JESUS BLOOM PUPO","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,1026
"105",105,"ANA CECILIA GARCIA SANCHEZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,38
"106",106,"ANA MILENA GONZALEZ VANEGAS","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,295
"107",107,"ANGEL RAFAEL GARRIDO OTERO","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,1152
"108",108,"ANTONIO JOSE PABON PEDRAZA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,98
"109",109,"AYDEE CUERO MARTINEZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,397
"110",110,"BEATRIZ ELENA RESTREPO VELASQUEZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,617
"111",111,"BERTHA JOSEFA PEÑARANDA PEREZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,237
"112",112,"CARLOS ALBERTO SANTACOLOMA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,750
"113",113,"CARLOS DANIEL PARRA SUAREZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,335
"114",114,"CARMEN ROSA BERMUDEZ BONILLA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,250
"115",115,"CARMENZA MORENO VIUCHE","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,135
"116",116,"CESAR EUGENIO FORTICH PALENCIA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,377
"117",117,"DIANA PAOLA ALARCON SEVILLANO","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,2148
"118",118,"ELIAS ROMAN CASTAÑO PINEDA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,421
"119",119,"ELIZABETH MARIA CUESTA MARMOL","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,148
"120",120,"EMERITA DEL CARMEN BECERRA CASTILLO","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,1590
"121",121,"ESPERANZA ORTIZ SANTOS","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,299
"122",122,"EULALIA CASTRO PARRADO","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,54
"123",123,"FABIAN ALEXIS ZAPATA SANCHEZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,19
"124",124,"FARITH CASTRO QUINTERO","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,56
"125",125,"FRANCISCO HARBEY VARGAS VIVAS","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,236
"126",126,"FREDY HUMBERTO SARMIENTO PERILLA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,26
"127",127,"GARYN RICARDO PACHON ATUESTA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,385
"128",128,"GENARO ANTONIO GRACIA SUAREZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,858
"129",129,"GIOVANNY SANTOS AGUILAR","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,857
"130",130,"GLORIA MARIA RODRIGUEZ DE RUIZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,119
"131",131,"GUILLERMO DANIEL RODRIGUEZ BONILLA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,352
"132",132,"GUILLERMO ENRIQUE GONZALEZ OCHOA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,1563
"133",133,"HECTOR AUGUSTO LORDUY GARCIA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,115
"134",134,"HECTOR AUGUSTO ROJAS CASTAÑO","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,971
"135",135,"HECTOR LOTERO ZULUAGA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,329
"136",136,"HELMER RAMIRO SILVA RODRIGUEZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,1103
"137",137,"HILBER OSWALDO RODRIGUEZ DELGADO","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,109
"138",138,"HORACIO VARGAS VALENCIA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,642
"139",139,"INSCRIPCIÓN REVOCADA C.N.E. RES. No. 223-2018","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,178
"140",140,"JOHN RICARDO LONDOÑO PIEDRAHITA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,353
"141",141,"JORGE ANTONIO MONTENEGRO BOHORQUEZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,185
"142",142,"JORGE ISAAC ARAMBURO GARCIA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,374
"143",143,"JORGE JAVIER PERDOMO VASQUEZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,503
"144",144,"JORGE LUIS GOMEZ NIETO","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,413
"145",145,"JOSE ANTONIO SIERRA OQUENDO","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,502
"146",146,"JOSE ARON CASAS BEITAR","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,643
"147",147,"JOSE LEOPOLDO ANGULO SUAREZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,357
"148",148,"JOSE MARIA SILVA PEDRAZA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,326
"149",149,"JOSE ORLANDO FIGUEROA OSPINA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,133
"150",150,"JOSE RAMON BENAVIDES MARIN","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,83
"151",151,"JUAN RUFINO SANTOS VALENCIA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,920
"152",152,"LEONARDO COTACACHI ESPINOSA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,104
"153",153,"LESLIE JOSE LOPEZ HURTADO","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,115
"154",154,"LUIS ALBERTO MANIOS VANEGAS","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,470
"155",155,"LUIS ALBERTO NUÑEZ ANDRADE","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,180
"156",156,"LUIS CARLOS ORDOÑEZ PEREZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,2039
"157",157,"LUIS HUMBERTO CONTRERAS RINCON","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,168
"158",158,"MARIA CONSUELO FERNANDEZ DE MEDINA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,43
"159",159,"MARIA CRISTINA GRANADOS VELASQUEZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,95
"160",160,"MARIA DEL PILAR RESTREPO ESTERLING","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,212
"161",161,"MARIA IDALI ESPINOSA GOMEZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,27
"162",162,"MARIA JOSEFA PEREZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,132
"163",163,"MARIA RITA MEJIA REYNEL","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,143
"164",164,"MARINO SANCHEZ AGUILAR","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,821
"165",165,"MARLENE PUENTES JARAMILLO","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,142
"166",166,"MARY INES GARCIA SALAZAR","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,144
"167",167,"MAURICIO ALBERTO SALAZAR GUEVARA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,173
"168",168,"MAURICIO VELOSA AREVALO","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,608
"169",169,"MILQUIADES HERNANDEZ MARTINEZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,466
"170",170,"NELSON MAURICIO NAVARRO VARGAS","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,90
"171",171,"NESTOR JAIME LOZANO MURILLO","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,61
"172",172,"NULBER DE JESUS CASTAÑO VASQUEZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,1785
"173",173,"OFELIA VELA ZAMORA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,100
"174",174,"OLGA LUCIA CARREÑO YOMAYUSA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,197
"175",175,"PABLO EMILIO DIAZ LARA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,190
"176",176,"PAULA BIBIANA NARVAEZ RODRIGUEZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,79
"177",177,"PEDRO HERNANDO JOSE LESMES MONTENEGRO","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,94
"178",178,"RAFAEL HUMBERTO VILLAMIZAR APONTE","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,733
"179",179,"RAUL BALLESTEROS PRIETO","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,229
"180",180,"RICARDO EMERAMO BARRERO FERNANDEZ","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,376
"181",181,"ROBERTO MARIO CAICEDO BANGUERA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,696
"182",182,"ROSA NATIVIDAD ARIAS ARIZA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,218
"183",183,"SANDRA PATRICIA VELEZ SANTA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,278
"184",184,"SILVIO GUILLERMO LOPEZ CHAVES","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,224
"185",185,"SOLO POR EL PARTIDO","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,17176
"186",186,"TITO ALONSO ORTIZ ZARATE","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,434
"187",187,"VICTOR MIGUEL PEREZ PULIDO","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,615
"188",188,"WALTER VIDES OCHOA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,193
"189",189,"WILSON RUEDA BARON","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,689
"190",190,"YESMID YANETH RESTREPO CADENA","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,154
"191",191,"YON JAIRO RAMIREZ PINZON","MOVIMIENTO TODOS SOMOS COLOMBIA ""TSC""",10,430
"192",192,"ANTONIO MARTIN ALMAZO ACOSTA","PARTIDO ALIANZA SOCIAL INDEPENDIENTE",11,5856
"193",193,"ATI SEYGUNDIBA QUIGUA IZQUIERDO","PARTIDO ALIANZA SOCIAL INDEPENDIENTE",11,6521
"194",194,"FANY KUIRU CASTRO","PARTIDO ALIANZA SOCIAL INDEPENDIENTE",11,3022
"195",195,"SOLO POR EL PARTIDO","PARTIDO ALIANZA SOCIAL INDEPENDIENTE",11,6638
"196",196,"ADRIANA MARIA REINA SANCHEZ","PARTIDO ALIANZA VERDE",12,1059
"197",197,"AKEMI SOFIA RAVE HERNANDEZ","PARTIDO ALIANZA VERDE",12,1381
