"","IdCandidato","CanNombre","ParNombre","Idpartido","Votos"
"659",659,"HECTOR ESCUDERO LOPEZ","PARTIDO OPCIÓN CIUDADANA",18,88
"660",660,"HEDRIX HAISE GUTIERREZ IBARGUEN","PARTIDO OPCIÓN CIUDADANA",18,1115
"661",661,"INGRID SHIRLEY ROZO AVENDAÑO","PARTIDO OPCIÓN CIUDADANA",18,280
"662",662,"ISMAEL ANTONIO GONZALEZ MOLINA","PARTIDO OPCIÓN CIUDADANA",18,225
"663",663,"JAIME GOMEZ SILVA","PARTIDO OPCIÓN CIUDADANA",18,383
"664",664,"JAIME RAUL RODRIGUEZ VERANO","PARTIDO OPCIÓN CIUDADANA",18,550
"665",665,"JAIME SANCHEZ GARCIA","PARTIDO OPCIÓN CIUDADANA",18,188
"666",666,"JAIRO VALLEJO ROMAN","PARTIDO OPCIÓN CIUDADANA",18,457
"667",667,"JHON FREDY GONZALEZ GARCIA","PARTIDO OPCIÓN CIUDADANA",18,3785
"668",668,"JHON LEONCIO JARAMILLO RIAÑO","PARTIDO OPCIÓN CIUDADANA",18,9241
"669",669,"JORGE ENRIQUE GUTIERREZ TOBAR","PARTIDO OPCIÓN CIUDADANA",18,776
"670",670,"JORGE RICARDO PINEDA","PARTIDO OPCIÓN CIUDADANA",18,1413
"671",671,"JOSE BENJAMIN CAÑON CUBILLOS","PARTIDO OPCIÓN CIUDADANA",18,726
"672",672,"JOSE DOMINGO CASTILLO TORRES","PARTIDO OPCIÓN CIUDADANA",18,838
"673",673,"JOSE HUMBERTO BARRERA AMAYA","PARTIDO OPCIÓN CIUDADANA",18,230
"674",674,"JOSE LUIS MEJIA AMAYA","PARTIDO OPCIÓN CIUDADANA",18,1404
"675",675,"JOSE POLO PUELLO","PARTIDO OPCIÓN CIUDADANA",18,472
"676",676,"JOSE ROGELIO GARCIA ORTEGON","PARTIDO OPCIÓN CIUDADANA",18,2458
"677",677,"JOSE SANTIAGO CASTAÑEDA VALENCIA","PARTIDO OPCIÓN CIUDADANA",18,1023
"678",678,"JOSEFINA PEDRAZA DE PABON","PARTIDO OPCIÓN CIUDADANA",18,271
"679",679,"JOVANNY VASQUEZ GUTIERREZ","PARTIDO OPCIÓN CIUDADANA",18,3580
"680",680,"JUAN JOSE REINALDO CAÑON PEREZ DE LA FUENTE","PARTIDO OPCIÓN CIUDADANA",18,401
"681",681,"JUDITH IRENE BAEZ SEPULVEDA","PARTIDO OPCIÓN CIUDADANA",18,184
"682",682,"JULIO MIGUEL GUERRA SOTTO","PARTIDO OPCIÓN CIUDADANA",18,12369
"683",683,"LEOPOLDO DE LA ROSA ARIZA","PARTIDO OPCIÓN CIUDADANA",18,343
"684",684,"LICEL CRISTINA DUMAR HERAZO","PARTIDO OPCIÓN CIUDADANA",18,1206
"685",685,"LIGIO GOMEZ GOMEZ","PARTIDO OPCIÓN CIUDADANA",18,5645
"686",686,"LUIS ARBEY CARDONA VEGA","PARTIDO OPCIÓN CIUDADANA",18,1771
"687",687,"LUIS ARTURO RODRIGUEZ MACIAS","PARTIDO OPCIÓN CIUDADANA",18,552
"688",688,"LUZ ANGELICA GARCIA GARCIA","PARTIDO OPCIÓN CIUDADANA",18,1744
"689",689,"LUZ DARY LOZANO ALVARADO","PARTIDO OPCIÓN CIUDADANA",18,1680
"690",690,"LUZ MARINA DIAZ DIAZ","PARTIDO OPCIÓN CIUDADANA",18,89
"691",691,"MANUEL JOSE JAUREGUI","PARTIDO OPCIÓN CIUDADANA",18,206
"692",692,"MARIA PUBENZA ARBELAEZ SUA","PARTIDO OPCIÓN CIUDADANA",18,151
"693",693,"MARTHA RINCON CAMARGO","PARTIDO OPCIÓN CIUDADANA",18,347
"694",694,"MERCEDES JIMENEZ GARCIA","PARTIDO OPCIÓN CIUDADANA",18,777
"695",695,"MERLING SOTO","PARTIDO OPCIÓN CIUDADANA",18,315
"696",696,"MIGUEL ANGEL LEGUIZAMON ORJUELA","PARTIDO OPCIÓN CIUDADANA",18,140
"697",697,"MILDRED DEL CARMEN JIMENEZ PALMA","PARTIDO OPCIÓN CIUDADANA",18,211
"698",698,"MONICA MARIA GOMEZ GUERRERO","PARTIDO OPCIÓN CIUDADANA",18,1221
"699",699,"NELSON GERMAN NEIRA SALINAS","PARTIDO OPCIÓN CIUDADANA",18,728
"700",700,"NINFA BAQUERO MURGAS","PARTIDO OPCIÓN CIUDADANA",18,536
"701",701,"OLGA LUCIA CRISTO TREJOS","PARTIDO OPCIÓN CIUDADANA",18,408
"702",702,"OLGA LUCIA SANTOS SOTO","PARTIDO OPCIÓN CIUDADANA",18,524
"703",703,"RAFAEL DARIO VELANDIA GONZALEZ","PARTIDO OPCIÓN CIUDADANA",18,1569
"704",704,"RAMON MARIN CERON","PARTIDO OPCIÓN CIUDADANA",18,431
"705",705,"RENE NAVAS TRIANA","PARTIDO OPCIÓN CIUDADANA",18,569
"706",706,"RICARDO HERRERA CORREA","PARTIDO OPCIÓN CIUDADANA",18,5151
"707",707,"RICARDO HURTADO BRAVO","PARTIDO OPCIÓN CIUDADANA",18,258
"708",708,"RONALD ENRRIQUE ARENILLAS MANJARRES","PARTIDO OPCIÓN CIUDADANA",18,1128
"709",709,"ROSA YANIT MARTINEZ PEREZ","PARTIDO OPCIÓN CIUDADANA",18,672
"710",710,"RUMMENIGGE MONSALVE ALVAREZ","PARTIDO OPCIÓN CIUDADANA",18,10942
"711",711,"SAMUEL HERNANDO BOCANEGRA RAMIREZ","PARTIDO OPCIÓN CIUDADANA",18,1027
"712",712,"SANDRA LUPERLY TAVERA BUSTOS","PARTIDO OPCIÓN CIUDADANA",18,173
"713",713,"SANDRA PATRICIA BOLAÑOS CASTELBLANCO","PARTIDO OPCIÓN CIUDADANA",18,565
"714",714,"SHIRLEY PATRICIA ALVAREZ CORDOBA","PARTIDO OPCIÓN CIUDADANA",18,354
"715",715,"SOLO POR EL PARTIDO","PARTIDO OPCIÓN CIUDADANA",18,30446
"716",716,"TEYLOR ESLOVER MOSQUERA OSMA","PARTIDO OPCIÓN CIUDADANA",18,541
"717",717,"VICTOR MANUEL QUILINDO MEDINA","PARTIDO OPCIÓN CIUDADANA",18,213
"718",718,"VICTOR VELASQUEZ REYES","PARTIDO OPCIÓN CIUDADANA",18,4980
"719",719,"WILDER RENE CASTIBLANCO MANDON","PARTIDO OPCIÓN CIUDADANA",18,1260
"720",720,"WILDER VANEGAS MENESES","PARTIDO OPCIÓN CIUDADANA",18,836
"721",721,"WILLIAM ALBERTO RODRIGUEZ CABAL","PARTIDO OPCIÓN CIUDADANA",18,32320
"722",722,"YASMIN LICED PALACIOS NIÑO","PARTIDO OPCIÓN CIUDADANA",18,816
"723",723,"ALBERTO MANUEL GASCON GIRALDO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,1285
"724",724,"ALEXANDER LOPEZ MAYA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,83316
"725",725,"ANA MILENA HINESTROZA OSORIO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,409
"726",726,"ANDRES FELIPE BONILLA MAYA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,1505
"727",727,"ANDRES FELIPE PEREZ MORILLO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,932
"728",728,"ANTOLINA ISABEL LASSO RODRIGUEZ","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,378
"729",729,"ANTONIO MORENO PALACIOS","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,2761
"730",730,"BRENDA CAROLINA JOYA JIMENEZ","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,418
"731",731,"CARLOS ALBERTO BENAVIDES MORA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,6783
"732",732,"CARLOS ANDRES VASQUEZ TRONCOSO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,1518
"733",733,"CLAUDIA CAMACHO SOSSA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,286
"734",734,"DARIO ARLEY DUQUE GOMEZ","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,3168
"735",735,"DARIO GERMAN UMAÑA MENDOZA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,3627
"736",736,"DENIS ENRIQUETA CASADO ACOSTA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,482
"737",737,"DOMINGO EMILIO PEREZ CUELLAR","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,4517
"738",738,"EDGAR DE JESUS GIL GUERRERO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,1059
"739",739,"ELINA JUDITH RODRIGUEZ AGUILAR","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,707
"740",740,"FABIO PERDOMO ALMEIDA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,380
"741",741,"FERNANDO LUIS CALAO GONZALEZ","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,1448
"742",742,"FREDY VALENCIA ACOSTA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,2245
"743",743,"HECTOR CONTRERAS VIZCAINO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,2031
"744",744,"HERNAN ALBERTO RODAS ORTIZ","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,507
"745",745,"HERNANDO HERNANDEZ PARDO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,2909
"746",746,"HUGO ALEJANDRO RIAÑO ANDRADE","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,1346
"747",747,"HUGO ALEJANDRO VASQUEZ VARGAS","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,854
"748",748,"IVAN ALEXIS PULIDO MORENO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,637
"749",749,"IVAN CEPEDA CASTRO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,78051
"750",750,"JAIME DUSSAN CALDERON","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,6941
"751",751,"JAIRO FERNANDO RICARDO GUTIERREZ","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,641
"752",752,"JESUS ALBERTO CASTILLA SALAZAR","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,27150
"753",753,"JESUS ALBERTO GRUESO ZUÑIGA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,1523
"754",754,"JORGE ALEJANDRO OCAMPO GIRALDO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,2357
"755",755,"JORGE ENRIQUE JAIMES PINTO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,839
"756",756,"JORGE ENRIQUE ROBLEDO CASTILLO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,226470
"757",757,"JOSE DANIEL BOLAÑOS QUESADA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,261
"758",758,"JOSE ERNESTO URIBE TABARES","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,1461
"759",759,"JOSE ISAURO ROMAN","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,1205
"760",760,"JUAN ALBERTO DE LA ZERDA CASIANO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,521
"761",761,"LIDA RADIEL MANZANO GARCIA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,881
"762",762,"LUIS ALFREDO SANCHEZ RUIZ","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,1925
"763",763,"LUIS CARLOS PATERNOSTRO SEVERICHE","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,1072
"764",764,"LUZ DARI ACOSTA CLAVIJO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,396
"765",765,"MANFRI PARRA GARAY","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,11811
"766",766,"MARIA ANGELICA RODRIGUEZ VEGA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,203
"767",767,"MARIA AURORA REY FIRACATIVE","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,402
"768",768,"MARIA CONCEPCION PIMIENTA BENJUMEA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,239
"769",769,"MARIA DEL PILAR VARGAS MELENDRO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,298
"770",770,"MARIA ESPERANZA VARGAS ROJAS","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,133
"771",771,"MARISOL CASTILLO RAMIREZ","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,497
"772",772,"MAX ORLANDO GALEANO GASCA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,434
"773",773,"MILA MARIA PAZ CAMPAZ","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,1359
"774",774,"MONICA ALEXANDRA TINJACA AMAYA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,1101
"775",775,"NOHORA MARLIS RONCANCIO CASTAÑEDA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,483
"776",776,"PAOLA ANDREA TORRES VARGAS","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,272
"777",777,"PAULA ANDREA ZAPATA ZAPATA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,683
"778",778,"PEDRO JOSE PACANCHIQUE AVILA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,1425
"779",779,"PEDRO LEONIDAS GOMEZ GOMEZ","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,85425
"780",780,"RAUL ANTONIO BOGOYA ARIAS","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,421
"781",781,"RICARDO CARRETERO LOPEZ","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,1100
"782",782,"ROBERT ENRIQUE ORTEGA SALCEDO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,408
"783",783,"ROBERTO BRICEÑO CHIRIVI","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,280
"784",784,"RODRIGO HUMBERTO JIMENEZ PATIÑO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,2971
"785",785,"SANDRA AIDEE ARAQUE GUEVARA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,343
"786",786,"SANDRA XIMENA SALAMANCA LEIVA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,580
"787",787,"SEGUNDO SENEN NIÑO AVENDAÑO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,10399
"788",788,"SOLO POR EL PARTIDO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,78995
"789",789,"VICTOR JAVIER CORREA VELEZ","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,13500
"790",790,"WILSON JOSUE HOYOS CATAÑO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,2319
"791",791,"WILSON NEBER ARIAS CASTILLO","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,14816
"792",792,"YICETH MARIA TEHERAN LUNA","PARTIDO POLO DEMOCRÁTICO ALTERNATIVO",19,219
"793",793,"ANA PAOLA AGUDELO GARCIA","PARTIDO POLÍTICO MIRA",20,71713
"794",794,"AYDEE LIZARAZO CUBILLOS","PARTIDO POLÍTICO MIRA",20,57671
"795",795,"BELQUIS DENIDES OLIVEROS REYES","PARTIDO POLÍTICO MIRA",20,7216
"796",796,"CARLOS EDUARDO GUEVARA VILLABON","PARTIDO POLÍTICO MIRA",20,66821
"797",797,"DILIS YOLANDA GONZALEZ","PARTIDO POLÍTICO MIRA",20,5358
"798",798,"EUSTAQUIA MONTAÑO QUINTERO","PARTIDO POLÍTICO MIRA",20,3321
"799",799,"FABIO NELSON ZAMORA HERNANDEZ","PARTIDO POLÍTICO MIRA",20,6584
"800",800,"FERNANDO VALENCIA OSSA","PARTIDO POLÍTICO MIRA",20,6386
"801",801,"GLADYS YOHANA CAMACHO HERREÑO","PARTIDO POLÍTICO MIRA",20,2921
"802",802,"HEYDER ORLANDO GOMEZ DIAZ","PARTIDO POLÍTICO MIRA",20,31428
"803",803,"JACQUELINE TOLOZA CASTAÑO","PARTIDO POLÍTICO MIRA",20,27283
"804",804,"JAEL CHAMORRO ROSERO","PARTIDO POLÍTICO MIRA",20,5280
"805",805,"JESSICA YANIRIS MURCIA MURCIA","PARTIDO POLÍTICO MIRA",20,6627
"806",806,"JOHN MAURICIO SILVA BARRAGAN","PARTIDO POLÍTICO MIRA",20,8263
"807",807,"LILIANA SOFIA AGUILAR MATURANA","PARTIDO POLÍTICO MIRA",20,2486
"808",808,"LILIBET YULEINE ROCA REDONDO","PARTIDO POLÍTICO MIRA",20,11325
"809",809,"LUIS ABEL PINO LEUDO","PARTIDO POLÍTICO MIRA",20,2794
"810",810,"MANUEL ANTONIO VIRGUEZ PIRAQUIVE","PARTIDO POLÍTICO MIRA",20,28801
"811",811,"MARIA CHIQUINQUIRA MENDOZA HERNANDEZ","PARTIDO POLÍTICO MIRA",20,8285
"812",812,"MARIA NORA ARISTIZABAL RAMIREZ","PARTIDO POLÍTICO MIRA",20,7118
"813",813,"MARTA LILIANA RAMIREZ RAMIREZ","PARTIDO POLÍTICO MIRA",20,11568
"814",814,"OSWALDO VELASCO DAZA","PARTIDO POLÍTICO MIRA",20,13320
"815",815,"SEBASTIAN MARTINEZ LADINO","PARTIDO POLÍTICO MIRA",20,7515
"816",816,"SOLO POR EL PARTIDO","PARTIDO POLÍTICO MIRA",20,88403
"817",817,"YAMILED MARIA CADENA OLAYA","PARTIDO POLÍTICO MIRA",20,3012
"818",818,"ALBEIRO VANEGAS OSORIO","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,5652
"819",819,"ALFONSO ANGARITA BARACALDO","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,6440
"820",820,"ALFREDO GUILLERMO MOLINA TRIANA","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,61607
"821",821,"ANDRES FELIPE GARCIA ZUCCARDI","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,75496
"822",822,"ANGEL CUSTODIO CABRERA BAEZ","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,62022
"823",823,"ANGELA MARIA ALZATE ZAPATA","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,1675
"824",824,"ANGELICA MARIA GOMEZ BERNAL","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,1670
"825",825,"ANGELICA MARIA PEREIRA MUÑOZ","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,1127
"826",826,"ARMANDO ALBERTO BENEDETTI VILLANEDA","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,75997
"827",827,"BERNER LEON ZAMBRANO ERASO","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,73117
"828",828,"CARLOS EDWARD OSORIO AGUIAR","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,49885
"829",829,"CARMEN YAMILE SABA LOPEZ","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,1498
"830",830,"CLAUDIA BARON GOMEZ","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,1735
"831",831,"EDILSON HUERFANO ORDOÑEZ","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,4621
"832",832,"EDUARDO ENRIQUE PULGAR DAZA","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,79778
"833",833,"EDUARDO JOSE TOUS DE LA OSSA","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,48445
"834",834,"FABIAN ORLANDO RIVERA CARRILLO","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,3024
"835",835,"FLOR MARINA CASTAÑEDA FULA","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,1111
"836",836,"GERMAN DARIO HOYOS GIRALDO","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,72654
"837",837,"GLORIA ALEJANDRA MOLINA BUSTOS","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,3454
"838",838,"HERNAN PENAGOS GIRALDO","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,53078
"839",839,"JOHN MOISES BESAILE FAYAD","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,81068
"840",840,"JOSE ALFREDO GNECCO ZULETA","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,16759
"841",841,"JOSE DAVID NAME CARDOZO","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,85057
"842",842,"JOSE RITTER LOPEZ PEÑA","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,89471
"843",843,"JUAN FELIPE LEMOS URIBE","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,82513
"844",844,"JULY TATIANA GALEANO SANCHEZ","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,1408
"845",845,"LIYI PAOLA CARDOZO TRIBILCOCK","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,1573
"846",846,"LUZ ADRIANA LAMUS AGUILAR","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,3389
"847",847,"LUZ MARGOTH ROJAS ABAUNZA","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,2584
"848",848,"MANUEL GUILLERMO MORA JARAMILLO","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,54918
"849",849,"MARISOL DIAZ","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,1333
"850",850,"MARITZA MARTINEZ ARISTIZABAL","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,64952
"851",851,"MARTHA ISABEL RODRIGUEZ CALVO","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,1668
"852",852,"MIGUEL AMIN ESCAF","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,72506
"853",853,"NICOLAS DANIEL GUERRERO MONTAÑO","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,39952
"854",854,"OLGA LUCIA ECHEVERRI CASTAÑO","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,884
"855",855,"OVERNIS DIAZ LOPEZ","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,2235
"856",856,"ROOSVELT RODRIGUEZ RENGIFO","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,107641
"857",857,"ROY LEONARDO BARRERAS MONTEALEGRE","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,111922
"858",858,"SANDRA ELENA VILLADIEGO VILLADIEGO","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,38860
"859",859,"SANDRA PATRICIA PINZON GONZALEZ","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,2648
"860",860,"SOLO POR EL PARTIDO","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,136181
"861",861,"VICTOR HUGO HINESTROZA OBREGON","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,1978
"862",862,"VITALIA MOSQUERA FLOREZ","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,1802
"863",863,"WILLIAM JIMMY CHAMORRO CRUZ","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,58468
"864",864,"WILMER RAMON DAZA ARIZA","PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U",21,1534
"865",865,"SOLO POR EL PARTIDO","PARTIDO SOMOS",22,102039
"866",866,"SOLO POR EL PARTIDO","RENOVACIÓN ÉTNICA DE COLOMBIA",23,2620
"867",867,"VICTORIANO TOLA CARDOZO","RENOVACIÓN ÉTNICA DE COLOMBIA",23,1895
"868",868,"VOTOS EN BLANCO","VOTOS EN BLANCO",24,1172398
"869",869,"VOTOS NO MARCADOS","VOTOS NO MARCADOS",25,850151
"870",870,"VOTOS NULOS","VOTOS NULOS",26,1128082
